90,30,45,11,81,11,17,48,10,70,8,6,89,1,5,17,44,54,24,20,79,61,38,68,32,47,53,82,21,52,42,5,36,41,71,24,43,90,97,95,48,31,82,92,87,14,14,0,21,15,4,18,35,15,14,96,6,20,51,80,3,39,60,57,59,71,29,25,40,19,86,61,80,36,56,71,78,90,52,3,28,54,16,98,12,99,63,52,51,17,87,38,7,57,73,28,7,52,65,43
20,65,18,0,70,65,95,59,16,85,66,83,52,31,62,18,61,34,58,31,5,63,55,6,11,61,94,86,82,92,30,83,29,87,66,67,97,49,20,84,96,42,61,77,34,96,90,96,54,22,18,55,0,51,2,59,85,20,93,32,76,49,28,83,78,68,10,68,66,14,14,66,98,13,12,43,48,86,35,31,84,54,39,3,48,70,40,63,48,0,40,51,22,76,83,28,96,47,12,4
54,61,54,43,28,62,59,7,15,53,45,71,45,70,88,18,16,25,23,97,31,17,25,57,20,22,39,28,50,14,8,93,5,65,49,16,57,34,30,9,61,43,17,39,52,81,17,40,96,22,16,62,16,2,72,10,67,24,41,24,40,95,17,11,19,54,23,85,87,50,59,66,94,0,33,99,24,3,75,27,24,56,86,66,50,86,14,49,38,1,32,6,5,43,21,99,97,67,35,66
75,27,28,99,9,57,96,28,0,0,36,36,79,58,16,47,29,83,30,20,96,94,5,52,67,62,75,60,50,46,43,66,82,29,10,91,85,80,98,53,16,79,52,14,35,58,93,7,76,41,57,81,78,25,55,73,20,21,39,49,21,85,14,71,1,21,6,19,1,3,76,98,12,15,69,30,95,69,30,19,66,84,76,60,22,39,77,27,73,23,52,68,28,28,46,57,24,95,95,3
81,11,81,64,78,37,16,20,3,0,49,21,64,93,47,23,71,69,93,7,48,10,9,0,0,40,22,11,8,2,73,66,90,38,17,76,7,93,75,7,98,35,68,74,80,59,36,70,52,9,18,69,56,16,80,32,54,99,0,21,16,3,85,34,1,59,87,41,50,79,54,50,92,55,46,61,65,83,59,94,66,37,99,89,87,5,36,21,29,5,33,62,12,1,0,55,51,52,27,60
68,9,71,33,59,82,81,38,56,98,15,52,24,89,24,65,46,19,6,18,47,62,56,29,57,97,22,53,89,43,93,38,37,38,98,56,24,98,2,25,4,42,22,29,39,75,3,10,23,9,87,6,9,20,97,92,39,35,20,62,8,71,87,85,25,19,0,93,85,22,38,12,61,70,4,98,83,49,84,8,35,91,16,42,83,83,37,32,79,41,90,76,23,10,6,31,21,50,55,67
28,22,20,27,72,70,5,99,2,51,34,77,2,48,49,58,64,11,81,82,11,7,65,97,10,98,37,4,71,42,18,22,88,79,58,11,41,86,42,38,54,83,97,68,66,56,38,99,24,62,60,46,0,96,26,3,10,57,92,26,5,94,67,22,86,64,58,67,17,70,21,15,3,26,2,31,59,12,96,10,24,80,59,46,16,91,88,5,67,1,9,18,70,23,29,53,16,92,66,11
96,33,82,52,19,16,41,71,77,66,47,78,63,98,61,30,32,62,63,57,48,15,52,89,86,82,46,61,38,11,53,15,52,79,95,61,35,29,61,44,28,69,0,92,99,14,43,82,43,34,39,65,61,96,56,95,55,45,53,84,78,87,72,70,11,19,39,90,73,53,79,74,86,59,86,17,4,27,19,48,21,19,86,31,98,42,0,83,22,58,7,15,63,80,27,1,74,39,71,99
53,70,14,79,37,83,51,98,39,65,48,85,16,96,37,75,73,58,54,19,52,5,55,54,75,49,20,49,53,45,4,48,9,22,36,86,68,36,94,19,9,16,51,21,16,9,32,7,83,76,20,14,29,75,9,47,32,90,23,9,86,8,43,0,33,20,70,4,64,28,0,21,16,3,22,35,67,87,86,49,24,37,0,54,60,44,0,96,90,98,94,22,55,52,96,21,66,23,42,33
42,98,28,99,53,38,27,72,86,77,18,61,10,42,18,11,42,71,63,71,58,10,95,98,32,59,59,77,72,9,61,14,88,62,89,22,78,87,15,66,54,76,52,15,52,33,5,70,36,50,36,21,26,23,60,27,5,6,58,73,1,57,95,40,62,18,48,50,97,85,53,46,20,33,10,45,19,31,47,32,74,6,12,13,92,79,80,87,37,60,20,93,51,81,23,5,53,75,69,82
65,36,49,22,15,10,46,90,16,85,54,52,75,34,40,11,63,34,72,36,39,94,9,92,47,45,17,63,46,88,85,35,10,66,54,45,15,7,68,56,56,84,19,42,43,35,95,7,20,39,37,97,79,11,25,57,19,91,82,12,54,86,7,82,5,37,63,34,71,18,41,3,68,54,72,97,61,49,53,92,16,55,55,67,62,72,69,22,68,20,82,32,21,81,79,90,16,49,93,70
19,75,45,72,49,34,55,90,9,86,53,67,61,25,51,55,12,61,45,92,26,72,73,2,95,11,89,93,85,34,9,94,30,17,41,85,7,75,3,92,8,2,4,91,58,37,17,30,35,41,30,54,7,61,56,63,6,83,32,48,82,12,35,6,14,16,59,51,94,5,9,36,72,0,38,11,79,76,23,59,30,7,70,68,4,88,0,28,42,11,95,53,2,10,2,56,38,93,12,1
96,12,0,34,11,99,25,72,88,45,34,50,91,16,32,12,43,1,96,41,90,60,72,99,13,60,63,51,34,81,62,10,6,54,94,93,36,62,62,49,84,98,38,64,51,85,50,89,98,97,98,80,10,29,65,55,77,63,60,3,61,22,41,77,87,48,70,12,94,14,63,92,46,9,13,64,68,79,56,27,47,67,34,84,57,11,20,8,45,42,5,14,15,15,29,32,11,39,93,38
50,33,8,3,60,46,78,68,60,25,28,33,8,84,34,62,79,8,14,98,21,17,95,70,87,71,36,62,2,0,84,16,80,52,41,58,50,80,8,45,85,66,86,45,7,16,53,74,22,70,8,40,74,85,87,97,66,16,48,22,69,97,71,42,77,8,22,47,40,67,51,15,40,16,91,0,26,46,33,89,50,25,30,36,46,81,19,87,94,1,50,79,21,61,70,29,74,78,84,79
32,28,77,62,51,59,8,37,30,23,49,3,6,10,19,95,50,83,95,54,45,18,52,25,13,54,89,3,98,35,62,89,41,35,2,4,2,35,26,59,7,94,67,92,38,29,58,23,5,4,25,53,90,98,60,41,72,4,52,19,21,40,19,5,16,35,96,31,49,27,25,68,3,34,83,41,88,39,55,10,10,52,42,7,62,25,9,18,82,44,65,70,8,45,93,2,74,42,3,15
16,65,87,87,47,81,63,92,31,95,1,58,33,29,20,73,52,58,68,66,94,96,12,71,11,46,73,62,20,53,82,56,8,79,47,11,85,50,75,82,49,0,70,72,4,17,30,83,27,91,58,57,62,16,57,56,88,26,4,9,58,11,76,40,34,60,40,80,58,90,92,82,72,26,32,4,47,91,42,9,65,18,95,45,44,22,59,7,34,96,23,38,15,39,30,31,36,84,81,63
1,77,55,12,97,72,11,75,43,65,44,51,95,63,56,60,99,13,69,68,28,88,27,34,54,69,99,82,30,27,11,69,20,15,31,63,78,22,7,41,24,31,3,80,85,41,65,94,49,7,2,0,16,77,13,15,15,30,97,92,62,77,82,81,5,25,34,46,99,79,98,84,95,82,99,52,42,77,84,25,13,70,41,38,45,52,33,23,1,36,68,85,2,88,34,63,86,57,61,3
73,24,19,70,10,67,10,30,89,29,53,19,7,84,62,71,62,99,2,42,75,89,34,40,40,33,16,17,26,28,13,95,19,70,26,25,90,84,13,1,27,61,30,28,31,35,50,5,96,12,7,18,75,0,98,0,68,48,95,39,28,78,95,81,84,14,7,41,1,20,88,13,77,22,61,12,61,27,24,41,39,60,95,18,8,35,75,17,16,89,53,3,8,9,14,39,78,7,52,6
13,41,35,56,57,67,25,45,49,64,81,30,25,28,51,68,93,6,53,47,10,60,5,62,53,28,32,52,59,43,96,23,87,27,15,26,17,21,64,24,50,99,56,29,60,16,55,5,52,59,43,32,55,57,48,78,16,24,91,93,63,31,71,8,29,89,55,33,60,2,56,56,89,96,18,64,53,91,4,0,32,60,16,37,65,71,54,63,66,42,67,51,66,15,16,63,99,23,69,40
54,34,62,91,41,7,85,30,97,10,66,69,31,2,89,51,98,84,40,52,81,96,78,77,43,66,26,73,82,81,32,4,51,79,50,8,23,85,73,62,29,2,35,34,76,84,54,58,71,94,91,94,48,12,86,41,36,71,41,9,27,63,44,22,9,20,44,66,46,79,93,84,33,47,46,52,30,15,50,3,90,9,41,94,23,4,61,62,44,29,47,17,99,27,56,18,35,69,17,54
33,57,56,68,69,87,96,9,17,91,91,1,37,15,37,51,74,52,50,75,57,34,23,12,67,37,13,96,22,86,44,16,19,11,2,63,75,17,39,44,39,32,63,23,51,57,44,49,98,33,6,35,20,5,36,29,55,32,55,22,18,86,40,8,42,60,20,68,80,69,81,48,31,16,42,43,74,97,15,63,32,21,94,41,79,13,71,75,4,46,22,13,86,70,49,20,34,47,63,93
21,78,60,15,10,41,97,53,32,62,79,30,4,20,97,50,30,41,64,26,21,54,68,99,64,4,90,12,92,49,47,25,38,16,4,11,38,64,19,42,40,57,52,72,70,71,32,41,40,18,89,87,69,33,76,41,55,70,70,40,72,32,25,54,78,43,64,68,48,39,95,78,68,32,4,62,49,36,67,52,22,89,22,54,23,73,25,36,57,5,17,4,5,13,86,91,50,78,93,37
50,70,59,44,5,57,36,88,75,14,38,29,46,15,56,2,13,35,17,74,25,36,21,3,90,16,94,94,10,99,5,24,61,27,96,78,94,66,90,2,30,31,12,41,71,87,32,72,13,94,83,15,21,73,53,23,52,84,91,63,54,24,27,10,52,24,76,48,18,38,26,89,45,18,9,75,78,40,79,91,80,78,36,4,35,36,73,16,53,12,89,83,64,49,22,6,59,73,98,44
90,53,46,34,75,6,0,22,55,74,61,82,40,75,93,71,2,68,26,93,29,93,51,50,17,70,96,14,33,26,57,12,65,22,20,87,24,12,41,9,59,42,25,56,53,30,40,11,45,1,59,55,43,15,43,38,7,3,95,23,74,28,20,72,6,33,29,14,82,59,43,75,95,29,69,48,32,98,33,43,11,22,25,81,33,41,23,41,85,29,61,24,58,47,59,80,32,15,38,33
62,44,25,14,68,51,67,29,61,48,75,88,56,5,35,92,44,92,46,50,37,25,11,25,0,78,89,85,35,72,54,31,40,85,28,47,43,44,37,18,0,37,42,4,86,39,71,33,71,38,10,81,57,11,41,31,45,86,89,52,3,84,51,63,36,92,86,19,59,25,79,26,46,92,82,73,16,74,78,64,61,65,34,25,82,40,5,63,2,74,34,60,25,7,88,37,54,83,46,56
28,47,0,84,73,30,90,34,96,47,23,19,65,36,31,87,29,69,76,81,88,46,84,80,84,28,74,78,18,61,68,51,49,28,31,84,96,9,64,6,50,60,84,81,38,88,24,45,46,15,12,60,75,70,14,0,70,58,24,28,80,80,26,44,30,96,59,91,19,12,54,54,50,11,23,18,98,23,87,82,60,42,61,64,90,98,3,37,25,24,17,25,18,0,23,90,82,34,57,40
58,10,17,54,98,26,94,98,33,52,52,52,98,31,94,77,59,46,59,33,26,74,64,76,45,0,25,10,91,74,26,4,52,25,87,49,32,45,92,20,47,26,20,78,97,16,48,83,62,66,74,8,94,27,54,44,82,72,68,57,73,4,93,3,57,92,45,19,33,95,41,28,10,5,37,65,46,76,18,69,14,31,71,97,10,21,48,17,71,13,86,53,48,74,16,38,12,72,61,61
38,50,61,64,78,7,98,83,22,19,48,34,10,51,58,63,37,18,20,4,37,20,84,76,7,76,54,55,69,21,26,18,53,48,12,56,91,11,3,51,20,43,35,91,3,48,49,98,95,43,45,48,99,4,36,32,20,18,57,43,45,45,62,65,74,46,69,13,30,69,90,91,22,54,32,29,91,3,27,64,16,52,58,98,76,29,84,15,66,56,92,11,47,80,78,31,42,35,37,59
51,68,76,46,88,97,84,44,30,82,92,80,92,84,72,44,8,62,22,18,21,88,99,11,44,0,48,20,38,15,62,97,70,42,18,60,42,88,24,99,56,8,35,65,4,55,11,46,69,94,0,84,5,91,98,67,23,5,96,17,80,7,1,89,41,78,26,46,7,47,85,76,40,99,34,18,21,95,52,21,3,10,1,62,23,14,4,95,25,47,17,56,15,29,86,29,64,79,54,26
9,64,1,53,77,16,63,19,97,55,72,8,74,79,69,20,55,33,90,21,11,40,73,64,27,65,3,1,1,96,75,6,95,23,5,22,4,83,47,69,35,97,10,6,81,6,35,81,54,73,44,41,14,18,85,32,89,0,53,34,45,40,34,33,85,7,48,82,84,58,94,2,10,3,38,52,45,1,62,6,11,39,95,64,60,21,9,32,58,13,64,50,54,6,71,80,22,88,95,79
